name,domain,author_guid,author_screen_name,author_full_name,author_twitter_id,created_at,statuses_count,followers_count,favourites_count,friends_count,listed_count,language,profile_background_color,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,default_profile,contributors_enabled,default_profile_image,geo_enabled,protected,location,notifications,time_zone,url,utc_offset,verified,is_suspended_or_not_exists,author_type,bad_actors_collector_insertion_date,xml_importer_insertion_date,vico_dump_insertion_date,missing_data_complementor_insertion_date,bad_actors_markup_insertion_date
jasonluisj,Microblog,bd336aab82ac3b8a96cf1122d5b0ff71,jasonluisj,Blackops74,840807510,Sun Sep 23 01:59:43 +0000 2012,20,7,1,1069,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/840807510/1460979437,https://pbs.twimg.com/profile_images/722027545214889987/7CwkxLzH_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
qutuhiq,Microblog,0565f2bc7fe33734a8a9453a1cb2fe59,qutuhiq,Kasey Parker,1024357466,Thu Dec 20 14:27:44 +0000 2012,17,1,13,365,0,en,BADFCD,0,,https://pbs.twimg.com/profile_images/725840508497629185/m8NLBQjU_normal.jpg,FF0000,FFF7CC,0C3E53,0,0,0,0,0,Hackberry LA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
vashtihamishxx,Microblog,2eca8fd13c743497ae2fb534287d2e38,vashtihamishxx,vashtihamishxx,2954771136,Thu Jan 01 12:42:58 +0000 2015,31,4,31,376,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954771136/1460043941,https://pbs.twimg.com/profile_images/718102393208963072/MAtvsxfM_normal.jpg,F292B7,F292B7,0,0,0,0,0,0,Optima town OK USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
Robertok011,Microblog,c0934f7c4c3437f4a279abbebec8d9f3,Robertok011,Robertok911,184658106,Mon Aug 30 04:04:26 +0000 2010,1,4,6,915,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,DDEEF6,333333,1,0,1,1,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
samhmnow20,Microblog,395de4502c2b3cbf919a93c27349362c,samhmnow20,Georgeanna Cornetta,1031165023,Sun Dec 23 19:10:36 +0000 2012,18,3,15,412,0,en,9AE4E8,0,,https://pbs.twimg.com/profile_images/728493511767625728/KFoqzHyG_normal.jpg,0084B4,DDFFCC,333333,0,0,0,0,0,,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
MusTchrWilliams,Microblog,a606e288b2b03cd8ba028d2a69c9945c,MusTchrWilliams,Christine Williams,3552105569,Sat Sep 05 05:09:12 +0000 2015,0,9,0,1179,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3552105569/1460002982,https://pbs.twimg.com/profile_images/640030713459384320/UkgAaG3z_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
RajGaba,Microblog,c8bc4be767db3b8688188d57e45df178,RajGaba,raj kumar,1186714722,Sat Feb 16 16:27:01 +0000 2013,1,8,0,910,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
jazit18,Microblog,81e1a523ed5c3dcda328d55841173579,jazit18,jazit18,2954400868,Thu Jan 01 06:44:29 +0000 2015,52,3,32,408,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954400868/1460011935,https://pbs.twimg.com/profile_images/717968188814667776/M16InOO1_normal.jpg,00667E,00667E,0,0,0,0,0,0,Boiling Springs PA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
liuxaoh,Microblog,b06b38c8d60c3a9d9d176ae19519bbf3,liuxaoh,Amari Ramirez,2954432017,Thu Jan 01 06:21:28 +0000 2015,49,4,23,380,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954432017/1460011680,https://pbs.twimg.com/profile_images/717967110559961088/aT2L7e74_normal.jpg,009DC1,009DC1,0,0,0,0,0,0,Bertram city TX USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
balvirsingh1989,Microblog,882074b3495b322d95d3b2cf664f8826,balvirsingh1989,Balvir Singh,1698126012,Sun Aug 25 04:42:21 +0000 2013,0,4,0,658,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
FeruWilsonxx,Microblog,2dd55aff9bec33e987697a04a23a96a1,FeruWilsonxx,FeruWilsonxx,2954466411,Thu Jan 01 09:00:17 +0000 2015,31,7,20,410,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954466411/1460013416,https://pbs.twimg.com/profile_images/717974406174216194/XP0S_GrR_normal.jpg,FF578C,FF578C,0,0,0,0,0,0,Bloomington USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
elgen75ydhbakk,Microblog,db2fec4db13837c4a219c831607061e9,elgen75ydhbakk,elgen bakko,7.46595E+17,Sat Jun 25 06:43:56 +0000 2016,0,0,0,14,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
GriselCupello,Microblog,3def6900b69a3356a7610dcd2d5fff52,GriselCupello,Grisel Cupello,7.39616E+17,Mon Jun 06 00:31:07 +0000 2016,0,1,0,115,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
OnzeMar,Microblog,544dd229da2833efab9eb05d75c39e87,OnzeMar,Marianne Schaap-Jol,1876382833,Tue Sep 17 17:54:23 +0000 2013,5,5,0,658,0,nl,C0DEED,0,,https://pbs.twimg.com/profile_images/424278420806434816/I6K0k1E2_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
Murphy36555,Microblog,8974ca997c6c3037ae9574a07e39d2c8,Murphy36555,Lynn Murphy,7.06138E+17,Sat Mar 05 15:21:49 +0000 2016,0,9,0,1244,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
buenas89,Microblog,5fba9975c01a325ba057f7009842e6e3,buenas89,Buena Griffin,2954245237,Thu Jan 01 02:33:33 +0000 2015,38,8,15,432,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954245237/1460006565,https://pbs.twimg.com/profile_images/717945663879667713/w-WqWwJm_normal.jpg,00EDCB,00EDCB,0,0,0,0,0,0,Douglass Hills city KY USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
ShenaAgoni,Microblog,da088ac109cf345a96b5854aa986530b,ShenaAgoni,Shena Agoni,7.39651E+17,Mon Jun 06 02:51:01 +0000 2016,0,2,0,83,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
kindrag27,Microblog,e850f5cd3b7f3fa28c75914fd212b646,kindrag27,kindrag27,1022799156,Wed Dec 19 20:18:37 +0000 2012,24,3,15,350,0,en,B2DFDA,0,,https://pbs.twimg.com/profile_images/728502537305870336/3vdjtObW_normal.jpg,93A644,FFFFFF,333333,0,0,0,0,0,Sunnyvale city CA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
cazenave762i,Microblog,9d7fd7b5c16935b0b565f6fe42abd847,cazenave762i,cazenave waner,7.466E+17,Sat Jun 25 07:03:39 +0000 2016,0,0,0,10,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
heacnt93,Microblog,d0b71731e8863aa3b8301f6da4df487f,heacnt93,Nelida Lopez,2955392126,Fri Jan 02 00:30:18 +0000 2015,29,6,7,330,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955392126/1460054936,https://pbs.twimg.com/profile_images/718148548236288000/QwxGpyb2_normal.jpg,008FC7,008FC7,0,0,0,0,0,0,Clinton ME USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
5dkahooke,Microblog,8641e9e09116384fb85f7933bc38465b,5dkahooke,kahookele leuthau,7.46516E+17,Sat Jun 25 01:32:44 +0000 2016,0,0,0,9,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
PERAVOQL1996,Microblog,eb09a0f610d73ba99e031858657fbe77,PERAVOQL1996,Bertie Flores,1029942806,Sun Dec 23 05:46:28 +0000 2012,25,2,13,463,0,en,EBEBEB,0,,https://pbs.twimg.com/profile_images/728492313685549056/3yZPveL-_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,INDIANAPOLIS USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
jaedeni95,Microblog,5099b9359ed13734a685384919e4456d,jaedeni95,Jaeden Gray,1022186634,Wed Dec 19 14:31:55 +0000 2012,21,4,10,352,0,en,131516,1,,https://pbs.twimg.com/profile_images/725797311146778624/YqhbO7z__normal.jpg,9999,EFEFEF,333333,0,0,0,0,0,Lake city town AR USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
KarylAlmada,Microblog,2715a147a52f306695b1d0838cd787d2,KarylAlmada,Karyl Almada,7.46653E+17,Sat Jun 25 10:33:43 +0000 2016,1,0,0,71,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
danikaxevans,Microblog,d88b9de8226a3039bf9fe7ecf0f52c23,danikaxevans,danikaxevans,2954275012,Thu Jan 01 04:21:44 +0000 2015,36,4,34,437,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954275012/1460007904,https://pbs.twimg.com/profile_images/717951275459973121/nZNbUWR1_normal.jpg,8490,8490,0,0,0,0,0,0,Hills city MN USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
WSEEMIMTIAZ,Microblog,26f37036439f3d788f7d52cf0e13ac0c,WSEEMIMTIAZ,WASEEM IMTIAZ,3011056794,Fri Feb 06 09:23:12 +0000 2015,5,17,0,1471,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3011056794/1424760885,https://pbs.twimg.com/profile_images/570115004456636416/P7UeIrye_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,SIALKOT- PAKISTAN,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
tyresenelsonzz,Microblog,6a5216546bf13675b9c5a8b117196fad,tyresenelsonzz,Tyrese Nelson,1025961498,Fri Dec 21 08:45:33 +0000 2012,14,8,10,359,0,en,352726,0,,https://pbs.twimg.com/profile_images/726470101332054019/DynYy0Ru_normal.jpg,D02B55,99CC33,3E4415,0,0,0,0,0,Johnson Lane NV USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
ruthet28,Microblog,9d2535d78a18330088a582ac9af2a72a,ruthet28,Ruthe Kelly,1028666527,Sat Dec 22 14:56:51 +0000 2012,28,2,11,424,0,en,131516,1,,https://pbs.twimg.com/profile_images/728507952328540160/uLx7Pfa9_normal.jpg,9999,EFEFEF,333333,0,0,0,0,0,San Vicente MP USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
AmandaStam0607,Microblog,e51ded3f8f1930dc9a0f09831dbaf322,AmandaStam0607,Amanda Stein,7.11011E+17,Sat Mar 19 02:06:20 +0000 2016,0,16,0,1052,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
Nick_Abela,Microblog,12010d72757f316399d0ec6d26cdb15b,Nick_Abela,Nick Abela,2820273316,Thu Oct 09 18:54:39 +0000 2014,0,14,0,1615,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/559512291352539136/_lz1sYe1_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,Rome,None,7200,0,0,bad_actor,26/06/2016 10:22,,,,
jaedenq22,Microblog,8147e48e1a8b3f768189cf6410ab4ca5,jaedenq22,Jaeden Bryant,2953106597,Wed Dec 31 13:34:12 +0000 2014,19,3,22,395,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2953106597/1460005122,https://pbs.twimg.com/profile_images/717939606377930752/WLW6iRgn_normal.jpg,003DD3,003DD3,0,0,0,0,0,0,Prairie Rose city ND USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
SkittEvelynn,Microblog,1619ca5eaa373b4ba383d88a4704e90f,SkittEvelynn,Evelynn Skitt,7.32262E+17,Mon May 16 17:31:43 +0000 2016,1,0,0,227,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
thoov1990,Microblog,6019d7f9da7f380bb75e7c9e941fa9df,thoov1990,Thomas Hoover,1381864616,Fri Apr 26 13:00:20 +0000 2013,7,30,4,793,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/480364075239477249/LLyOG45u_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:22,,,,
roryx24,Microblog,24bc756b55e83919b12461e3558e6107,roryx24,Rory Gray,2954466473,Thu Jan 01 08:27:27 +0000 2015,38,4,27,418,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954466473/1460013076,https://pbs.twimg.com/profile_images/717972907343785984/HO0w1p_u_normal.jpg,00ABB9,00ABB9,0,0,0,0,0,0,Puhi HI USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:22,,,,
